image_path,label,confidence,source,category
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0248_line05.png,Recelpt No. 082546,0.9766035345353051,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-KENDAL-26-MARET-2026-pdf_page_1_png.rf.6208c06b9ad9757522e10d189c6d2acd.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0234_line05.png,24/04/2026 09:33,0.9230902247584996,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell6_png.rf.14600895553e9c4301c71b76205d1061.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0237_line11.png,Amount 42394,0.9347845745802008,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell9_png.rf.f421d5afc542a0e7efea861a8391b60e.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0243_line04.png,"P 02,157537747 1",0.8264269849712137,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-GROBOGAN-10-MARET-2026-pdf_page_1_png.rf.5e758a59d0923bfb592d97a00894aac4.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0226_line01.png,ID 12509384,0.9944955683203178,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell12_png.rf.5b0496fb57f26b62fa2aa9d646c1ffd0.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0258_line01.png,4459518,0.9999978372691823,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\valid\images\UC-DEMAK-24-JAN-2026-pdf_page_1_png.rf.bb07e29b16b5bd1947d5734bda7e2905.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0222_line05.png,Shifi No Trans 4781,0.7874480525877823,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-yani4_png.rf.04a3cb2bbba5dcdc664ecdb15fd76202.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0210_line06.png,Pulau Pompa : 15,0.7779491285179365,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-lana4_png.rf.57623b5f7c55ef56b7cae43769fe47df.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0220_line04.png,Telp. 0281-6445615,0.9889863629017115,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-yani2_png.rf.02ca267ad31dc31344f3af5f282a1d7b.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0219_line03.png,JL JEND A YANI,0.982949518481129,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-rizky_png.rf.9e73297d6460ce21d1ea1de39ab338a1.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0198_line12.png,Harga/Liter 12.300,0.9838920621761208,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\test\images\bensin-affan1_jpeg.rf.59aa403b8196f7627ca9d7afcfb54dbb.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0247_line16.png,40 840,0.9999035036296713,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-KENDAL-07-JAN-2026-pdf_page_1_png.rf.d0ba670186ac1f43452faa25ecf9f08d.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0211_line06.png,Nomor Poapa,0.7994114909130434,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-nofita1_png.rf.b9066e43f4996c969ebebb95c4c49b3c.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0245_line01.png,J1 Raya Karangawen,0.7804579111644272,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-GUBUG-07-FEB-2026-pdf_page_1_png.rf.7551d5e80428690f0fe5ef25a7d1e4fa.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0200_line05.png,15/04/2026 07 : 42,0.7465100316310638,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\test\images\shell3_png.rf.62a8d63be42ebed0f8a4fa11f5715c46.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0225_line06.png,Recei pt No 111236,0.8405280517525141,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell11_png.rf.349eab2467a7b89c16c707feb08d2d1f.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0204_line11.png,Operator TIARA F,0.998751611366139,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\bensin-affan2_jpeg.rf.abf2927b78fad941aaf03ec0f16a20de.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0255_line11.png,Unit Price 13350,0.999305295686037,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\valid\images\shell18_png.rf.da4668a948f0a21f54ef0f9d823b684a.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0257_line07.png,Receipt No. 063132,0.9250582805855689,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\valid\images\shell2_jpeg.rf.78e0474920d53749de24686a4334fdd8.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0232_line06.png,Receidt No 158972,0.7790052178376161,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell4_png.rf.c7886102937741d56d93571a04c94bc5.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0241_line01.png,4459521,0.9972566227547538,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-DEMAK-3-MARET-2026-pdf_page_1_png.rf.de326daafa4f21bfa91c61c97a0f3895.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0253_line06.png,15/04/2025 14:07,0.8375676573301452,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\valid\images\shell15_png.rf.f4e42483508e4309ea290aa6ef71aa2a.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0249_line10.png,"82,600",0.7756502131840907,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-TEMANGGUNG-23-FEB-26-pdf_page_1_png.rf.3b2ea458223238bf167d17e034e05a2c.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0235_line02.png,TELP 02186909112,0.9730070908839168,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell7_png.rf.c66e2625ca891200f6636daa569143ea.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0231_line02.png,TELP 02186909112,0.9555982965347718,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell1_jpeg.rf.4696b6f3bd387b15cb48688a5e522a6e.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0231_line09.png,Vol ume 2 61,0.9715773265185862,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell1_jpeg.rf.4696b6f3bd387b15cb48688a5e522a6e.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0244_line12.png,Subsidi Penierintah,0.8472331717602565,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-GROBOGAN-24-FEB-26-pdf_page_1_png.rf.b1aa984cf636b94da997e1137ce0debc.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0257_line05.png,PUMP ID 3-4,0.876944815472804,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\valid\images\shell2_jpeg.rf.78e0474920d53749de24686a4334fdd8.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0236_line11.png,Amount 34580,0.8698824388536431,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell8_png.rf.33d58b1c55eea381086e5a8681bbc235.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0258_line12.png,Operator SYIFA,0.9997107689364544,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\valid\images\UC-DEMAK-24-JAN-2026-pdf_page_1_png.rf.bb07e29b16b5bd1947d5734bda7e2905.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0255_line08.png,Pump No 01,0.9162888002907819,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\valid\images\shell18_png.rf.da4668a948f0a21f54ef0f9d823b684a.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0245_line06.png,Jenis BBH PERTAHAX,0.8651193998509029,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-GUBUG-07-FEB-2026-pdf_page_1_png.rf.7551d5e80428690f0fe5ef25a7d1e4fa.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0238_line19.png,Lotus Basque,0.7939150060336815,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-BATANG-13-FEB-2026-pdf_page_2_png.rf.1ffd38d941efd36361cf112da67e0a69.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0230_line07.png,Recei pt No 176298,0.9317678912753146,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell19_png.rf.1378746f6c4ebf71f6510c03d4b74b24.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0225_line11.png,Amount 37107,0.9984219573999796,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell11_png.rf.349eab2467a7b89c16c707feb08d2d1f.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0205_line03.png,"Receipt No, 023015",0.7763516178039915,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\bensin-affan3_jpeg.rf.c2ad8ec140607d0a34740b3df9555dfb.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0232_line07.png,Pump No 02,0.9677209507372734,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell4_png.rf.c7886102937741d56d93571a04c94bc5.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0229_line05.png,PUHP ID 03-01,0.8437667127228732,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell16_png.rf.2a74a817a64789ea4f9f64261c2af304.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0245_line12.png,Plat Nomor H3415B0C,0.8485140274467097,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-GUBUG-07-FEB-2026-pdf_page_1_png.rf.7551d5e80428690f0fe5ef25a7d1e4fa.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0237_line10.png,Unit Price 13300,0.967224780508069,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell9_png.rf.f421d5afc542a0e7efea861a8391b60e.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0216_line07.png,Nama Produk PERTAMAX,0.9831562387277271,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-rizky2_png.rf.182e6c63876ab99026d52c21b96b8391.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0206_line07.png,uinp No 02,0.7704336232668924,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\bensin-affan4_jpeg.rf.70575a8b4ef3f8e9f0f39d9ca640e56f.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0198_line03.png,Tip. 081235518886,0.7316853921388912,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\test\images\bensin-affan1_jpeg.rf.59aa403b8196f7627ca9d7afcfb54dbb.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0206_line02.png,DEMAK SEMARANG,0.9984739369659699,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\bensin-affan4_jpeg.rf.70575a8b4ef3f8e9f0f39d9ca640e56f.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0213_line08.png,Operator RIO,0.981503132288765,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-nofita3_png.rf.69c1dd416c65db4fd856425c5767dd0a.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0230_line11.png,Unit Price 13350,0.9875202069597439,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell19_png.rf.1378746f6c4ebf71f6510c03d4b74b24.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0203_line13.png,"56 ,876",0.9273722307685983,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\test\images\UC-DEMAK-19-FEB-2026-pdf_page_1_png.rf.4f2eb2a7e4e3fd98bfcfc8ff579c354b.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0238_line07.png,Queue 100,0.9878973000759583,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-BATANG-13-FEB-2026-pdf_page_2_png.rf.1ffd38d941efd36361cf112da67e0a69.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0214_line13.png,Operator Ula,0.7912798072190044,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-nofita4_png.rf.012ab14d39df8e97864d3b0958737e2a.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0249_line12.png,"26,090",0.8366462781074977,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-TEMANGGUNG-23-FEB-26-pdf_page_1_png.rf.3b2ea458223238bf167d17e034e05a2c.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0206_line06.png,Receipt No 079821,0.9867430243287615,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\bensin-affan4_jpeg.rf.70575a8b4ef3f8e9f0f39d9ca640e56f.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0250_line07.png,Nomor Selang,0.7315962972455539,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-TEMANGGUNG-25-MARET-2026-pdf_page_1_png.rf.9ef0278c8721a4286ebdaee9f2db6c75.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0238_line08.png,12 Feb 2026 21 :46,0.9095247008167406,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-BATANG-13-FEB-2026-pdf_page_2_png.rf.1ffd38d941efd36361cf112da67e0a69.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0235_line09.png,"Volume 4 , 12",0.7895406924844757,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell7_png.rf.c66e2625ca891200f6636daa569143ea.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0200_line04.png,PUHP ID 03-04,0.9746185758522086,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\test\images\shell3_png.rf.62a8d63be42ebed0f8a4fa11f5715c46.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0246_line10.png,Volume (L) 8.13,0.8672913595962555,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-GUBUG-27-MARET-2026-pdf_page_1_png.rf.cc0bac9e8a36bf121084462bb76ec8d2.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0214_line08.png,Nonor Nota 132548,0.8425082316765867,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-nofita4_png.rf.012ab14d39df8e97864d3b0958737e2a.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0240_line06.png,Queue No:52,0.8299390518626157,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-BATANG-DINNER-18-MARET-2026-pdf_page_1_png.rf.8b2ee1a65efdaca9faa4c7716297f6b9.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0226_line08.png,Pump No 01,0.9459815060258734,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell12_png.rf.5b0496fb57f26b62fa2aa9d646c1ffd0.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0248_line01.png,SPBU 44 501. 13,0.721002576696996,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-KENDAL-26-MARET-2026-pdf_page_1_png.rf.6208c06b9ad9757522e10d189c6d2acd.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0258_line17.png,No Plat H341 5BOC,0.8399858456176116,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\valid\images\UC-DEMAK-24-JAN-2026-pdf_page_1_png.rf.bb07e29b16b5bd1947d5734bda7e2905.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0220_line01.png,4453116,0.875141592185137,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-yani2_png.rf.02ca267ad31dc31344f3af5f282a1d7b.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0245_line09.png,Total Harga Rp61 00O,0.8019292599299426,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-GUBUG-07-FEB-2026-pdf_page_1_png.rf.7551d5e80428690f0fe5ef25a7d1e4fa.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0257_line11.png,Unit Price 13300,0.9998809573569732,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\valid\images\shell2_jpeg.rf.78e0474920d53749de24686a4334fdd8.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0247_line04.png,Tclp . 024 69260 /9,0.7819277572986604,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-KENDAL-07-JAN-2026-pdf_page_1_png.rf.d0ba670186ac1f43452faa25ecf9f08d.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0235_line11.png,Amount 54896,0.9973215811147105,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell7_png.rf.c66e2625ca891200f6636daa569143ea.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0206_line08.png,Srade PERTAMAX,0.9808673382566271,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\bensin-affan4_jpeg.rf.70575a8b4ef3f8e9f0f39d9ca640e56f.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0253_line00.png,SHELL BEKASI BARAT,0.9954567042195447,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\valid\images\shell15_png.rf.f4e42483508e4309ea290aa6ef71aa2a.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0206_line04.png,B DEMAK,0.9984163403324022,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\bensin-affan4_jpeg.rf.70575a8b4ef3f8e9f0f39d9ca640e56f.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0227_line07.png,Receipt No 137923,0.8569532154828807,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell13_png.rf.6a71fc3d92319f9eb6ec8558d77b117f.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0229_line03.png,TELP 02186909112,0.782408687428677,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell16_png.rf.2a74a817a64789ea4f9f64261c2af304.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0259_line12.png,CASH,0.9856104254722595,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\valid\images\UC-GUBUG-20-JAN-2026-pdf_page_1_png.rf.f5e52a54c1ed79010b2e9e1a627a9f54.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0229_line00.png,SHELL BOGOR RAYA,0.9611451499259364,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell16_png.rf.2a74a817a64789ea4f9f64261c2af304.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0226_line12.png,Amount 27930,0.9879887429172656,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell12_png.rf.5b0496fb57f26b62fa2aa9d646c1ffd0.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0207_line07.png,Jen BBvt PERTALITE,0.7028442571948585,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-lana1_png.rf.870ae4c0b90c3948689c08648cd826d6.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0206_line01.png,SPBU 44 595 23,0.9396268098766275,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\bensin-affan4_jpeg.rf.70575a8b4ef3f8e9f0f39d9ca640e56f.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0250_line06.png,Nomor Pompa,0.7118083446592032,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-TEMANGGUNG-25-MARET-2026-pdf_page_1_png.rf.9ef0278c8721a4286ebdaee9f2db6c75.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0234_line11.png,Amount 49875,0.9180833233389041,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell6_png.rf.14600895553e9c4301c71b76205d1061.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0237_line02.png,TELP 02186909112,0.8502313432822673,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell9_png.rf.f421d5afc542a0e7efea861a8391b60e.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0201_line01.png,4451319,0.999971028293032,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\test\images\UC-BATANG-13-FEB-2026-pdf_page_1_png.rf.0a456166f24dae4655c4b07cb1604d4a.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0246_line04.png,Telp (0292) 533451,0.9901644079600684,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-GUBUG-27-MARET-2026-pdf_page_1_png.rf.cc0bac9e8a36bf121084462bb76ec8d2.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0225_line10.png,Unit Price 13300,0.9842920711813191,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell11_png.rf.349eab2467a7b89c16c707feb08d2d1f.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0240_line11.png,DIne,0.8653959035873413,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-BATANG-DINNER-18-MARET-2026-pdf_page_1_png.rf.8b2ee1a65efdaca9faa4c7716297f6b9.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0229_line06.png,17/04/2026 09: 22,0.8996616929147974,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell16_png.rf.2a74a817a64789ea4f9f64261c2af304.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0255_line07.png,Receipt No 1 14932,0.8386670333344707,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\valid\images\shell18_png.rf.da4668a948f0a21f54ef0f9d823b684a.jpg,Gas
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_ocr_real_crops\real_0244_line08.png,Jenis BBM PERTALITE,0.8541271607283423,c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-GROBOGAN-24-FEB-26-pdf_page_1_png.rf.b1aa984cf636b94da997e1137ce0debc.jpg,Gas
