image_path,category,extracted_text,blur_score,is_blurry,ocr_confidence,text_length
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\tongtji6_png.rf.bcf1a75fbf3e81656e85812b9d2dd223.jpg,F&B,tongtii tong tji iea house the park scmarang custcmer care wa ig tcrgtjiteahcuse no 5g026202605030007 date 01 05 2026 09 12 purrosc take away cashier yudha pratana hendoan ala tongtji 1x 627 00o clear box 750 7 00o 1x sauce cup 25 1x 20 items sub total 28 00o pb1 800 grand total 30 800 oris nobu 30 800,1405.1117550937588,False,0.8132963439484875,303
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\test\images\bensin-affan1_jpeg.rf.59aa403b8196f7627ca9d7afcfb54dbb.jpg,Gas,spbu 45 507 26 jend sudirman no 57 sumowono tip. jumaat 24 apri 2026 14 : 48 19 nomor nota 49925 nomor pompa nomor selang jenis bbm pertahax 92 plat nomor odometer liter 8 13 harga liter 12 300 total 100 ooo teriha kasih selahat jalan sehoga anda puas,997.2549388887822,False,0.8782195198775965,251
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\test\images\camscaner-bensin-yani1_png.rf.d59ec21cf30fbb5e7476c227b92fc1b6.jpg,Gas,,98.46048577904106,True,0.0,0
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\test\images\shell3_png.rf.62a8d63be42ebed0f8a4fa11f5715c46.jpg,Gas,shell raden inten id pt asri kurnia perkasa telp_ npwp 53 178 209 2 024 puhp id 03 04 15 04 2026 07 : 42 receipt 124578 pump no 03 grade shell v power volume 2 84 unit price 13300 amount 37772 vehicle no not entered no .,1312.9162610791627,False,0.927698996866096,220
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\test\images\UC-BATANG-13-FEB-2026-pdf_page_1_png.rf.0a456166f24dae4655c4b07cb1604d4a.jpg,Gas,"4451319 spbu raya weleri kendal jl raya weleri kendal ,ds . moko shift: no trans; 3485502 waktu: 13 02 2026 14 : 38 41 pulau pompa 12 operator choirul anas jenis bbm pertalite voiume 10 00 jter informasi harga bbh (rp liter ) har ga non subs idi 10 , 141 subs idi pemer intah 141 harga jua 10 ,000 total penjua lan (rp) tanpa subs idi 101 410 subs idi pemer intah 410 dibayar konsumen cash 100 ,000 no . plat b2639pok anda mendapat subs idi dar1 peier intah sebesar rp 410 (perhitungan subsidi unaudited atau estilasi ) gunakan bbm subs idi secara bijak",2295.5505785617283,False,0.8420893327672463,553
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\test\images\UC-BATANG-13-FEB-2026-pdf_page_3_png.rf.eee5983b606cec2d9f904ea9b5fca55c.jpg,Gas,agoda anoda 36 rob 2026 tanda terima nama pclanooan kama alamat emul nama holc fobuary jumlah baoya kama usd 10 65 d4z,3379.5463759136114,False,0.6074273097730334,118
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\test\images\UC-DEMAK-19-FEB-2026-pdf_page_1_png.rf.4f2eb2a7e4e3fd98bfcfc8ff579c354b.jpg,Gas,"pertamina 4459503 spbu ds loireng sayung ds loireng sa ying shi 2 no trans 2887 100 waktu 19 02 2026 13 06 59 pulau pompa nana produk pertariax harga l i ter rp 11 800 vo une (l) 4 .82 total harga rp 56 876 oper ator m hidayattulloh cash 56 ,876 ft :",1221.1876269393917,False,0.8581130713503166,250
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\bensin-affan2_jpeg.rf.abf2927b78fad941aaf03ec0f16a20de.jpg,Gas,"pertamina 4351219 spbu 4351219 j1 raya pantura gringsing shift : 2 no trans 1890661 wak 22 04 2026 15: 16 : 58 pulau pompa : 3 nama produk : pertamax harga liter: rp 12 , 300 voiume (l) 16 .26 total harga rp operator tiara f 200 0oo no plat b2381pir tu:",690.1699933604955,False,0.8999813713628916,253
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\bensin-affan3_jpeg.rf.c2ad8ec140607d0a34740b3df9555dfb.jpg,Gas,"44 513 30 jl. pemuda, kec. boja 10 04 2026 14 19 receipt no, 023015 no. 01 grade pertamax vo iume 8, 13 unit price 12300 amount 100000 vehicle no. not entered terimakasih 8 selamat jalan spbu punp",399.0401457015037,False,0.811259777631267,196
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\bensin-affan4_jpeg.rf.70575a8b4ef3f8e9f0f39d9ca640e56f.jpg,Gas,pertamina pasti pas spbu 44 595 23 demak semarang ds . karangre jo kec wonosalam b demak 07 /04 2026 14 :57 receipt no 079821 uinp no 02 srade pertamax jolumne 8 13 jnit price 12300 anaxnt jehicle no nol entered erima kasih dan selamat jalan,525.1813185629309,False,0.9018955572711698,241
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-lana1_png.rf.870ae4c0b90c3948689c08648cd826d6.jpg,Gas,"4a52713 fy rnya kai k si o 49 1155 kaktu: 24 02 2026 15 13 15 pulauponpa oerator ki vdaf jen bbvt pertalite 10 0 infermas harga bbivi (rpliler) harga non ui 10 141 subsidi pemerinfan 441 harga jual 10 , 0oo tona penjua an1 tanpa subsidi 101 subs pemerintan 410 100 ouo rc 4410 3u e fn 11",1356.6311496419842,False,0.6278383010430079,287
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-lana2_png.rf.58c92beba62c063dac2de847d275c704.jpg,Gas,4451111 spbu kertajayan jl ry keratlayan shift : no . trans 2425864 vaklu: 13 07 2026 17 28 9 pulaupono 11 weralor apriza jeni s pertalite vol uve 10 informasi harga bbmv (rp liter) harga non suns di 10 141 subsidi pemerinlan 141 farga juai 10 ooo tola penjualan rp ) tanpa subsidi 107 410 subsidi penerinlah 410 dibayar konsunen 100 cash 100 anda mendapa subsidi dar penerinlah sebesar rp 410 (pecn e es1 gunaka) subs di,1473.662421008581,False,0.7206771544111148,421
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-lana3_png.rf.6503595dc713f8f7b247fc9c0917e6c5.jpg,Gas,,30.98747954081892,True,0.0,0
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-lana4_png.rf.57623b5f7c55ef56b7cae43769fe47df.jpg,Gas,,66.09523923635484,True,0.0,0
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-nofita1_png.rf.b9066e43f4996c969ebebb95c4c49b3c.jpg,Gas,"pertamina 44 522 16 spbu pertakina sakalibel jl .lingkar rancakalong, dukuhturi kecamatan bumiayu , kabupaten brebes kinggu 22 februari 2026 10 ;49 59 nomor poapa nomor selang nomor nota 127632 jenis bbh pertalite liter 10 harga liter rp 10 , 00o total rp operator danang noior polisi subgidi bulan februari 2024 ;bio solar rp 400 liter dan pertalite rp 500 liter nuinalar enries dan dex doadai oengon camsconner",2678.2066503900296,False,0.8376590999705209,412
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-nofita2_png.rf.7bdfedd19895db8fd1552c4591678e43.jpg,Gas,pertamina 4452305 spbu desa jl brigjend .katakso no 2 sugi shift 2 no trans: 2443453 waktu: 27 02 2026 16 43 25 pulau pompa nama produk : pertalite harga liter rp 10 volune (l) 2 880 total harga ro 28 800 operator saif irvan cash 31 change anda henggunakan subsidi bbh dar negara biosolar rp dan pertalite rp 747/ iter untuk lidak disalahgunakan hari gunakan pertamax series dan dex series subsidi hanva untuk,2512.1708668188994,False,0.8947471060584558,409
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-nofita3_png.rf.69c1dd416c65db4fd856425c5767dd0a.jpg,Gas,4452108 spbu raya dahpyak kh 3 5 jl raya dahpyak kh 3 5 telp shift: no trans : 871147 waktu: 15 03 2026 14 : 52 23 pulau pompa operator rio jenis bbh pertalite volume 3 00 informasi harga bbh (rp liter) harga non subsidi 10 449 subsidi pemerintah 449 harga jua 10 total penjua (rp ) tanpa subsid 31 347 subsidi pemerintah 347 dibayar konsumen 30 0oo 30 anda mendapat subsidi dari pemerintah sebesar rp 347 (perhitungan subsidi unaudited atau estimas1 ) gunakan bbh subs1d1 secara bijak an,2055.710878826046,False,0.8861075100582534,488
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-nofita4_png.rf.012ab14d39df8e97864d3b0958737e2a.jpg,Gas,"pertamina 44 522 16 spbu pertakina sakalibel jl lingkar rancakalong, dukuhturi kecamatan buniavu, kabupaten brebes senin, 23 03 2028 17 14 jj nomor poepa noror selang nonor nota 132548 jenis bbh pertalite liter 10 harga jiter rp 10 , 00o rp. operator ulía nonor polisi subsigi bulan febr ar i 2024 : bio solar rt 5 4oo l1le1 0pn rp 500 11 1e1 mari gunakan per tama dan de subsiji hanya untul jan",1486.5085439965965,False,0.7507704824380296,395
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-nofita5_png.rf.93a6225963698ecbbacf3878de898066.jpg,Gas,"pertamina 4452108 spbu raya dampyak 3 5 jl raya dampyak kh 3 5 ielp . shift: no trans 871147 waktu: 15 03 2026 14 : 52 23 pulau /pompa operator rio jenis bbh pertalite volune 3 00 liter informasi harya bbh (rp liter) harga non subsidi 10 449 subsidi pemerintah 449 harga jua 10 ,oo0 tota penjualan (rp ) tanpa subsid 31 347 subsidi pemerintah 347 dibayar konsunen 30 000 cash 30 , o00 anda mendapat subsidi dari pemerintah sebesar rp ,347 (perhitungan subsidi unaudited atau estimasi ) gunakan bbh subsidi secara bijak",1896.148939136118,False,0.8752639122478221,518
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-rizky2_png.rf.182e6c63876ab99026d52c21b96b8391.jpg,Gas,"pertamina 4458203 spbu jend a yani jl jend a yani shift: no trans: 5752611 waktu: 24 02 2026 13 36 :24 pulau pompa : 1 nama produk pertamax harga liter: rp 11 800 yo iume (l) 2 97 tota harga: rp 35 000 operator suparno cash 35 ,000",1822.6788696289002,False,0.8763164496662919,231
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-rizky3_png.rf.e54af9fd4a41a3c46e2f04927e7ad146.jpg,Gas,"pertamina pasti pas spbu 44 581 07 jl gajah mada kel kuripan, kec. purwodadi ab. grobogan telp . 0292 426317 25 02 2026 15 55 eceipt no. 7403 no 03 grade pertamax voluine 2 92 unit price 11800 nnount 34456 vehicle no not enlered terima kasih dan selamat jalan",1285.6024731443817,False,0.9163551010215224,259
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-rizky5_png.rf.22478f17e14b6642034168636561166a.jpg,Gas,"4458203 spbu jend a yani jl jend a yani shift: no trans : 5804645 mak lu : 17 03 2026 12 49 17 fulau pompa : nallıd produk : pertamax harga liter rp 12 , 300 voiullie (l 1 63 iota harga rp 20 ,040 oper ator suparnu cash 20 ,040",959.0137157782557,False,0.7942303647157605,227
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-rizky_png.rf.9e73297d6460ce21d1ea1de39ab338a1.jpg,Gas,"4458203 spbu jend a yani jl jend a yani shift: 2 no trans : 5687912 waktu: 29 01 2026 14 24 :27 pulau pompa : 1 nama produk: pertamax harga liter: rp 12 350 vo iume (l) 2 83 total harga rp 35 ,000 operator alvin cash 35 ,000",1468.9620190422474,False,0.8981543081518519,224
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-yani2_png.rf.02ca267ad31dc31344f3af5f282a1d7b.jpg,Gas,"4453116 spbu soefarjo roestay soeparjd roestam 170, sokar telp. 0281 6445615 shift: 2 no. irans: 453094 waktu: 15 01 /2026 09 49 31 pulauponpa : 6 nama produk: pertamax_turbo harga l ıter pp. 13, 400 valume (l) 5. 22 tota / har ga: rp 70 000 operator jihan rusialino cash 70, 000 plat r45488eb",200.2478773004472,False,0.7409891302860565,293
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-yani3_png.rf.06f308b07660625313d0316ff65e142e.jpg,Gas,1 2 n g 2 0 3; u 1 8 8 8 8,416.58530850219125,False,0.6877322315130229,26
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-yani4_png.rf.04a3cb2bbba5dcdc664ecdb15fd76202.jpg,Gas,,68.8940388262212,True,0.0,0
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-yani5_png.rf.f6045aee05d92b93bc3a2105242776fb.jpg,Gas,4452213 ry raya kal adas kai na trans 5081023 07 / 041 2026 pulaponpa japar jn s ben pertalite vol 10 har2a (rpflhler) harga non subs 10 449 subsiai 4119 harca jua 10 oo pen laan urp ) tanpa 104 490 intan 490 dibayar konasuien 100 ouo cash juu ada mnendapal dari ah rp 490,176.6735053401947,False,0.6528426263420622,272
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell10_png.rf.94d182ea017b798d091c28c3cd03c454.jpg,Gas,shell serpong id pi asri kurnia perkasa telp npwp 53 178 209 2024 puhp id 02 04 30 04 2026 16: 42 receipt no 189542 pump no 02 grade shell v_power volume 3 03 unil price 13300 amount 40299 vehicle not entered teriha kasih atas kunjungan anda harga sudah terhasuk pajak wwh shell co id tellshell no,1182.4088664984708,False,0.8244700191987931,297
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell11_png.rf.349eab2467a7b89c16c707feb08d2d1f.jpg,Gas,shell jatiwaringin id pt - asri kurnia perkasa telp npwp 53 178 209 2 024 pump id 03 05 02 05 2026 08: 12 recei no 111236 pump no 03 grade shell volume 2 79 unit price 13300 amount 37107 vehicle no not entered teriha kasih atas kunjungan harga terhasuk pajak www pt,1614.724468929619,False,0.8855533778414649,265
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell12_png.rf.5b0496fb57f26b62fa2aa9d646c1ffd0.jpg,Gas,shell raya kalimalang id pt asri kurnia perkasa telp nphp 53 178 209 2 024 0oo puhp id 02 02 05 04 2026 06 : 41 receipt no 105682 pump no 01 grade shell v power volume 2 10 unit price 13300 amount 27930 vehicle no not entered teriha atas kunjungan anoa terhasuk pajak shell co idytellshell,1294.0977465502679,False,0.8577412988457424,289
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell13_png.rf.6a71fc3d92319f9eb6ec8558d77b117f.jpg,Gas,"shell cikarang utama id pt asri kurnia perkasa telp 53 178 209 2 024 ooo puhp id 02 05 07 04 2026 18: 28 receipt no 137923 pump no 02 grade shell v_power volume 3 , 25 unit price 13300 amount 43225 vehicle no not entered teriha kasih atas kunjungan harga sudah terhasuk pajak www shell . co id tellshell",1492.1372832149261,False,0.8170045705796962,303
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell14_png.rf.4c97f0aabcd56fa9c2d4db28959afcbb.jpg,Gas,shell bsd tol serpong id pt asri kurnia perkasa telp npwp 53 178 209 2 024 0oo puhp id 03 03 10 04 2026 11 : 53 receipt no 165207 pump no 03 grade shell volume 2 72 unit price 13300 amount 36276 vehicle no not entered teriha kasih atas sudah terhasuk pajak shell -co,1284.895881293863,False,0.8179335776724288,266
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell16_png.rf.2a74a817a64789ea4f9f64261c2af304.jpg,Gas,shell bogor raya id pt asri kurnia perkasa telp npwp 53 178 209 2 024 ooo puhp id 03 01 17 04 2026 09: 22 receipt 128765 pump no 03 grade shell v power volume 2 45 unit price 13300 amount 32585 vehicle no not entered teriha kunjungan anda harga sudah terhasuk pajak wh shell co id tellshell no,1225.261833161301,False,0.8257626654504999,293
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell19_png.rf.1378746f6c4ebf71f6510c03d4b74b24.jpg,Gas,shell surabaya ahmad yani id pt asri kurnia perkasa telp npwp 53 178 209 2 024 00o puhp id 02 03 2a 04 2026 13 34 recei no 176298 pump no 02 grade shell v power volune 3 80 unit price 13350 amount 50730 vehicle no not entered teriha kasih atas kunjungan anda terhasuk pajak shell . co id tellshell pt,1480.7307487773835,False,0.8388856503792224,300
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell1_jpeg.rf.4696b6f3bd387b15cb48688a5e522a6e.jpg,Gas,shell raden inten id pt_ asri kurnia perkasa telp npwp 53 178 209 2 024 . ooo pump id 03 04 1 1 07 2025 23 2 recei ot no :325744 pump no 02 grade shell v powef vol ume 2 61 unit price 1330c anount 34713 vehicle no . not entered terima kasih atas kunuungan anda harga sudah termasuk www_ shell co id tellshfi,1367.295068357849,False,0.8448446763163069,307
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell4_png.rf.c7886102937741d56d93571a04c94bc5.jpg,Gas,shell ciledug raya id pt asri kurnia perkasa telp npwp 53 178 209 2024 pump id 02 03 20 04 2026 18: 19 receidt no 158972 pump no 02 grade shell v power volume 3 21 unit price 13300 amount 42693 vehicle no not entered teriha kasih atas kunjungan sudah terhasuk pajak shell . co,928.125908203125,False,0.8030358039209231,276
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell5_png.rf.ca3c0a6bdd2cd11daee5c3748c6f747f.jpg,Gas,shell tb simatupang id pt asri kurnia npwp 53 178 209 2024 aoo puhp id 02 02 22 04 2026 21: 06 receidt no 214875 pumo no 04 grade shell volume 2 15 unit price 13300 amount 28595 vehicle no not entered teriha kasih atas kunjungan anda harga suoah www co,697.4115984521804,False,0.7808655317107651,252
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell6_png.rf.14600895553e9c4301c71b76205d1061.jpg,Gas,"shell kalihalang id pt , asri kurnia telp npwp 53 178 209 2 024 000 id 01 05 24 04 2026 09 33 receidl no 102365 pump no 01 grade shell v power volune 3 75 unit price 13300 amount 49875 vehicle no not entered teriha kasih kunjungan harge terhasuk pajak shell co id tellshell",646.6891477985323,False,0.7975589248414507,273
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell7_png.rf.c66e2625ca891200f6636daa569143ea.jpg,Gas,"shell bekasi barat id pt asr i kurnia perkasa telp npwp 53 178 209 2 024 000 puhp id 02 06 26 04 2026 17 55 receipt no 194623 pump no 02 grade v_poher volume 4 , 12 unit price 13300 amount 54896 vehicle no not entered teriha kasih atas kunjungan anda terhasuk pajak www shell , co id tellshell",1615.8180444285808,False,0.8623200560342361,293
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell8_png.rf.33d58b1c55eea381086e5a8681bbc235.jpg,Gas,"shell bintaro sektor 9 id asri kurnia telp npwp 53 178 209 2024 odo puhp id 0301 27 04 2026 1 1 : 48 receiot no 136985 pump no 03 grade shell v power volume 2, 60 unit price 13300 amount 34580 vehicle no not entered teriha kasih atas kunjungan anda harga sudah terhasuk pajak www shell co id tellshell",1121.0805748839316,False,0.8130332311378348,301
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell9_png.rf.f421d5afc542a0e7efea861a8391b60e.jpg,Gas,shell bogor raya id pt asri kurnia perkasa telp 53 178 209 2 024 o0o puhp id 01 02 28 04 2026 19 04 receipt no 176325 pump no 01 grade shell v power volume 3 18 unit price 13300 amount 42394 vehicle no not entered terima kasih atas kunjungan anda harga sudah terhasuk pajak www shell co id tellshell,1522.6012734758322,False,0.8816590706066153,299
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-BATANG-13-FEB-2026-pdf_page_2_png.rf.1ffd38d941efd36361cf112da67e0a69.jpg,Gas,"terra bına griya raya no . 24 , ri 2/ kec peka longan bar kota pekalongun , jawa ten ualı 51116 , kola peka longan . jawa tengah 51116 queue 100 12 feb 2026 21 :46 receipt number 4283e9 order id 2th0100 8i7/ name col lected by terrad latte basic 423 .000 ouu sunny pass ion 429 o00 oou cheese cake lotus basque 437 ooo chocoreo fudoe 24 . 0oo subtotal 113 total rp 113 00o other",2332.8734130111693,False,0.7824676581728187,378
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-BATANG-BENSIN-18-MARET-2026-pdf_page_1_png.rf.6581b1af2c1dd4775ba0eb0688664512.jpg,Gas,4451 313 0s 4 trans 265013 42 f (l) . 13 cra hal g2: r2,552.1407690222205,False,0.6029725974849189,55
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-BATANG-DINNER-18-MARET-2026-pdf_page_1_png.rf.8b2ee1a65efdaca9faa4c7716297f6b9.jpg,Gas,"klakon j1 raya paesan, gembong barat rtoo1 rho12 kel kedungwuni barat kab peka iongan , jawa tengah , 51173 queue no 52 mar 2026 receipt number 106j2t order bill name collected by klakon crew dine coffee latte 27 000 ice nasi iga kremes 39 0oo subtota total rp 66 ooo bca rp 66 0oo kiakon pki notes ter imakas ih atas kunjundannya! password wifi: tanyakasir",2135.483144505286,False,0.791006129405942,357
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-DEMAK-3-MARET-2026-pdf_page_1_png.rf.de326daafa4f21bfa91c61c97a0f3895.jpg,Gas,"pertamina 4459521 spbu semarang dehak , batu jl ry semarang delak ds batu shift: no trans: 2 79232 waktu: 03 03 2026 11 : 25: 1 pulau/ pompa nama produk : pertaliax harga liler rp 12 300 volume (l) 8 . 13 total harga rp 00 operator operator cash 100 00o",948.6118070306243,False,0.852538484657791,253
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-GROBOGAN-02-JAN-2026-pdf_page_1_png.rf.a1877efaa37cbc3be316939bd14010a6.jpg,Gas,pextamina 4459306 spbu r: pur jl . gubuc pur odad ! telp . 2 mo 1506236 02 0 ;/2026 13 49 30 fulau pocva 14 kp 12 356 ( 5 48 ola hafga 680 operator ulf- csh 680,548.646752791977,False,0.7000155128304422,160
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-GROBOGAN-10-MARET-2026-pdf_page_1_png.rf.5e758a59d0923bfb592d97a00894aac4.jpg,Gas,"pertaminja 4459306 5 - gubug pur jl pur p 02, 1 sh tt : no trans 1767559 aklu 1c 03; 2026 15 39 45 14 rp 12 , 300 volute (l) 8 13 tora harga: ioo oco operator 51t1 ulfa uoo rp",1154.5189031098782,False,0.7152262044316344,175
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-GROBOGAN-24-FEB-26-pdf_page_1_png.rf.b1aa984cf636b94da997e1137ce0debc.jpg,Gas,"4450110 spbu (endrawasih cendrawasih no 01 rt 03 shift no trans 7280793 waktu 24 02 2026 19 57 49 pulau /pompa (jperator operator jenis bbm pertalite volume 10 00 iter informasi harga 8bm (rp liter) harga non subs di 10 ,000 subsidi penierintah flarga jua 10 ,000 tota penjua lan (rp) tanpa subsid subsidi pener intah dibayar korısumen 100 ,000 100 ,000 ho . plat b2659byb anda merıdapat subsidi dari pemer intah sebesar rp (perhituncan subsidi unaudited atau estimasi ) . gunakan bbm subs idi secara bijak",3841.3995067123424,False,0.8449311212876406,506
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-GUBUG-07-FEB-2026-pdf_page_1_png.rf.7551d5e80428690f0fe5ef25a7d1e4fa.jpg,Gas,spbu 4459520 j1 raya karangawen j1 raya ds karangawen shift no trans 2394 waktu 02 02 2026 18 05 :50 pulau /pompa jenis bbh pertahax harga liter rpl1 800 vo iume (l) 5 17 total harga rp61 operator operator cash rp61 0oo plat nomor h3415b0c subsidi bulan hei 2025 biosola rp 4 .06o liter dan pertalite p 747 liter mari gunakan pertamax series dan dex series subs idi hanya untuk yang berhak mener manya ter imakasih,2496.677102007717,False,0.876805602035371,414
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-GUBUG-27-MARET-2026-pdf_page_1_png.rf.cc0bac9e8a36bf121084462bb76ec8d2.jpg,Gas,psrtamna 4458111 spbu mt haryono ng . 26 jl mt haryono no 26 gubug telp (0292) 533451 shift: 2 no trans: 2623226 waktu: 27 03 2026 14 : 23: 10 pulau pompa : 2 nama produk : pertamax harga liter: rp 12 300 volume (l) 8 13 total harga: rp 100 000 operator hendra cash,829.7808153652189,False,0.9135998710626556,265
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-KENDAL-07-JAN-2026-pdf_page_1_png.rf.d0ba670186ac1f43452faa25ecf9f08d.jpg,Gas,pertamina 4450213 spbu kel suliurejo gn pati kel suliurejo kec gn pati tclp . 024 69260 /9 l : trans: 489 585 vaklu: 0//01 /2026 15: 39 59 pulau pompa produk pertalax haraa liler rp 12 350 volumc (l ) 79 tola harga rp 59 160 operalor baskoro cash 100 000 chaiige 40 840 no .,749.1018454301594,False,0.7886048265940032,274
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-KENDAL-26-MARET-2026-pdf_page_1_png.rf.6208c06b9ad9757522e10d189c6d2acd.jpg,Gas,pertamina pasti pas spbu_ 44 501. 13 jl dr hanka no_ 60 ngaliyan semarang 26 03 2026 16 08 recelpt no. 082546 pump no. 06 grade pertamax vol ume 8 13 jnit price 12300 amont vehicle no not entered terimakasih dan selamat jalan,1442.4919091768024,False,0.9355400065238425,225
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-TEMANGGUNG-23-FEB-26-pdf_page_1_png.rf.3b2ea458223238bf167d17e034e05a2c.jpg,Gas,spbu sronco 7 j1 . set iabudi 205 srondo sh ft 2 no 1693347 waktu 23 0272026 puiau pclpa harga liter 800 yoiume 89 tota harga pp 56 510 operator dhuha cash 82 600 change 26 090,2275.902382803893,False,0.7487834901042373,176
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\UC-TEMANGGUNG-25-MARET-2026-pdf_page_1_png.rf.9ef0278c8721a4286ebdaee9f2db6c75.jpg,Gas,"spbu 45 ,507 26 semarang tip. rabu , 25 maret 2026 14 21 ;26 nomor nota 119037 nomor pompa nomor selang jenis bbm pertamax 92 plat nomor odometer liter 8 13 harga liter 12 300 tota 100 00o terima kasih selahat jalan sehoga anda puas",2220.185267921425,False,0.847260746101765,232
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\valid\images\bensin-affan5_jpeg.rf.e803af5b63d5d2a18a36124af60f254a.jpg,Gas,"pertamina 4458111 spbu mt haryono no . 26 jl mt haryono no 26 gubug telp (0292) 533451 shift: 2 no trans 2699307 waktu: 14 04 2026 14 :1 13 pulau /pompa 2 nama produk pertamax harga liter: rp 12 300 volume (l) 8 13 total harga rp 100 , 0oo operator aiden cash 100",684.1530328639982,False,0.9230852981441422,263
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\valid\images\camscaner-bensin-rizky4_png.rf.524bcca71c529cef19aeb3293ba62254.jpg,Gas,4253111 spbu ds hargasana ds hargasana kec jati lawang shift: 1 no trans: 3859236 haktu: 10 02 2026 10 02 00 pulau pospa: 13 harga liter: ro 11 800 volune (l) 5 67 tota harga: rp 66 930 operaror andi 5,185.73799802396297,False,0.8532650751833845,201
